Client_ID,Office_ID,BSOD_count,Hard_reset_count,Boot_Speed,Logon_Duration,CPU_Usage,Memory_Usage,System_Free_Space
4,65,0,0,8321,9827,0.001,0,190340395008
4,39,0,0,15743,12333,0.003,0,169160896512
4,596,0,0,37654,54953,0,0.86,334307328
4,596,0,0,8820,9357,0.002,0,193341091840
4,160,0,0,10783,35679,0.002,0,25639862272
4,56,0,0,19562,10268,0.004,0,178164387840
4,470,0,0,5144,13356,0.001,0,176683839488
4,646,0,2,6573,17943,0,0,175077978112
4,163,0,0,6173,19692,0.001,0.486,162967191552
4,80,0,0,6510,17792,0,0,171572920320
4,474,0,0,8988,23995,0,0,10795905024
4,498,0,0,26227,74979,0,0.038,168233984000
4,674,0,0,13375,12191,0,0.021,95196819456
4,163,0,0,6314,19825,0,0,172239208448
4,10,0,0,8294,15370,0,0.293,34233212928
4,163,0,0,6331,17883,0,0,173873123328
4,127,0,0,4916,3453,0,0,42129571840
4,163,0,0,6507,27852,0,0.002,169229606912
4,256,0,0,27163,54371,0,0,405714227200
4,163,0,0,7079,19605,0.008,0.015,171936169984
4,127,0,0,9383,5992,0,0,56989679616
4,127,0,0,4221,3425,0,0,17140883456
4,163,0,0,6279,21710,0,0.523,164120133632
4,163,0,0,6691,18057,0.003,0.117,166863732736
4,127,0,0,4236,5212,0,0,41695268864
4,127,0,1,4397,3232,0,0,43269226496
4,127,0,0,4487,6359,0,0,43552505856
4,127,0,1,4425,2621,0,0,40402808832
4,63,0,0,17126,39695,0.008,1,4828835840
4,163,0,0,6392,23843,0,0,167077675008
4,163,0,0,6414,21856,0,0.272,162037231616
4,10,0,0,8446,13706,0,0.119,37468270592
4,222,0,0,23677,115370,0,0,168932347904
4,576,0,0,55895,58184,0,0.01,405156298752
4,715,1,1,25751,49103,0,0,186291605504
4,721,0,0,9684,33772,0,0,79493001216
4,734,0,0,9216,21412,0.003,0.1,48237211648
4,80,0,0,14428,28511,0.003,0,156335833088
4,163,0,0,6577,21991,0,0,165723660288
4,63,0,0,4769,5169,0,0,209391382528
4,654,0,0,38967,36823,0,0,406398529536
4,715,0,0,12694,13489,0,0,441678118912
4,715,0,0,21847,18186,0.002,0,85172670464
4,715,0,0,16303,12698,0,0,117388689408
4,213,0,0,9266,17076,0.005,0,147369885696
4,256,0,0,29109,72640,0,0,170992918528
4,715,0,0,26318,91997,0,0,142950232064
4,691,0,0,8118,8406,0,0,201717870592
4,65,0,0,7810,20432,0,0,99000320
4,10,0,0,8448,13754,0,0.619,36961181696
4,203,0,0,11919,6598,0,0,198809362432
4,20,0,0,32603,83272,0.001,0.106,228423168000
4,692,0,0,34404,67415,0.014,0.019,145771667456
4,227,0,0,47586,66797,0,0,413612023808
4,596,0,0,15890,13304,0.001,0,206768340992
4,80,0,0,19164,19035,0,0,162073104384
4,691,0,0,8346,6282,0.01,0,176226844672
4,63,0,0,4115,5539,0,0,211146170368
4,222,0,0,19989,83882,0,0,409832947712
4,163,0,0,6774,19404,0,0,169562791936
4,224,0,0,7881,21691,0,0,141676630016
4,715,0,0,14934,37997,0,0,168262791168
4,725,0,0,31912,82756,0,0.225,136577474560
4,80,0,0,11241,27449,0.008,0,56384180224
4,534,0,0,13095,29158,0,0,162291560448
4,56,0,0,6266,12246,0,0,163708461056
4,224,0,0,27649,41117,0,0,402904276992
4,163,0,0,9282,10939,0.006,0.361,108952662016
4,63,0,0,4915,6538,0,0,210991243264
4,51,0,0,6809,18315,0,0.004,172028293120
4,576,0,0,5299,12415,0,0,100127166464
4,734,0,0,24004,62468,0,0,370304598016
4,80,0,0,15852,21330,0,0,167451451392
4,615,0,0,30172,70472,0.001,0,384225480704
4,498,0,0,4886,16309,0,0,176725540864
4,688,0,0,15432,19000,0.001,0,164049055744
4,596,0,0,10712,5530,0,0.43,162374631424
4,222,0,0,5052,14216,0,0,175018766336
4,691,0,0,46310,70472,0,0,112557182976
4,349,0,0,39160,53681,0,0,841849081856
4,56,0,0,6210,13661,0,0,158085963776
4,80,0,0,7408,23226,0,0.006,49310224384
4,596,0,0,9032,9121,0.004,0,186275528704
4,722,0,0,67897,91273,0,0.395,149500223488
4,601,0,0,8373,18123,0,0,150354063360
4,160,0,0,23887,63749,0,0,409047748608
4,547,0,0,7967,25051,0,0,1992798208
4,238,0,0,23670,70914,0,0.007,392049524736
4,576,0,0,109067,30105,0.013,0.041,182612692992
4,459,0,0,13301,22524,0.001,0,105551011840
4,547,0,0,23291,102720,0,0,423423672320
4,691,0,0,18824,25942,0.001,0.111,140896849920
4,459,0,0,8145,16701,0.001,0,146946547712
4,63,0,0,3779,4485,0.001,0,19213201408
4,459,0,0,7653,19308,0,0,166392676352
4,63,0,0,6596,18818,0,0,180748607488
4,596,0,0,12509,35066,0.005,0.927,61366398976
4,459,0,0,8155,18130,0,0,168588472320
4,459,0,0,31207,28988,0,0,167851237376
4,459,0,0,7662,20036,0,0,159931568128
4,397,0,0,74299,118205,0,0.002,145020825600
4,459,0,0,7386,16552,0.001,0,155571351552
4,459,0,0,8112,21628,0,0,139183181824
4,397,0,0,6666,26885,0,0,173873147904
4,674,0,0,46045,18950,0,0,868025909248
4,459,0,0,8982,23098,0,0,168207745024
4,459,0,0,7395,14919,0,0,97331974144
4,459,0,0,7330,18589,0,0,116111597568
4,674,0,0,38228,25528,0,0.004,134693269504
4,224,0,0,6083,15503,0,0,170010542080
4,349,0,0,37899,52285,0,0,864675184640
4,459,0,0,7312,19527,0,0,136628801536
4,249,0,0,6874,7939,0.227,0,214486511616
4,56,0,0,42923,32044,0,0,393000300544
4,516,0,0,20868,39507,0,0,160092790784
4,80,0,1,6222,42926,0,0,180903202816
4,63,0,0,5874,5816,0,0,209792217088
4,545,0,0,7633,13831,0,0,33700880384
4,705,0,0,8516,13617,0.001,0,208064425984
4,213,0,0,6907,16390,0.882,0,91536896000
4,547,0,0,64160,78146,0,0,385207431168
4,26,0,0,3542,6296,0,0,217060294656
4,26,0,0,8406,11060,0,0,214020513792
4,26,0,0,3392,6024,0,0,217373282304
4,26,0,0,4669,8104,0,0,217684242432
4,26,0,0,4560,4621,0,0,218197655552
4,596,0,0,11310,13733,0.001,0.05,199711096832
4,63,0,19,3989,6926,0,0,212874764288
4,615,0,0,15140,147591,0,0,410029608960
4,213,0,0,8059,18071,0,0,133758394368
4,24,0,0,3991,5883,0.004,0,212753223680
4,213,0,0,8059,16764,0,0.008,129595482112
4,213,0,0,8505,16343,0,0,131219652608
4,596,0,0,9658,89540,0.001,0.912,213456572416
4,213,0,0,8554,14981,0,0,142216957952
4,10,0,0,12242,27062,0.004,0.068,39814303744
4,213,0,0,8152,18167,0,0.015,116285652992
4,674,0,0,4862,13046,0,0,153857232896
4,63,0,0,7309,5590,0,0,212298182656
4,459,0,0,7910,16683,0,0,168674447360
4,63,0,0,7444,5072,0,0,212662472704
4,63,0,0,6686,5619,0,0,213342924800
4,63,0,0,4128,5240,0,0.257,208930938880
4,458,0,0,3754,6572,0,0,215084978176
4,667,0,0,4163,5481,0,0,217066299392
4,458,0,0,3306,5909,0,0,215698796544
4,702,0,0,7520,16069,0,0,157994328064
4,702,0,0,8194,14480,0,0.083,157944381440
4,702,0,0,8008,14309,0,0,146762457088
4,667,0,0,8495,9335,0.001,0,211065929728
4,702,0,0,8479,16153,0,0,155771142144
4,588,0,0,31549,142692,0,0.01,147926462464
4,317,0,0,13290,19582,0.001,0,90393477120
4,596,0,0,32311,11230,0,0,206249848832
4,474,0,0,6751,3689,0,0,467646406656
4,474,0,0,7568,3546,0,0,448753217536
4,163,0,0,6148,23024,0,0.047,168271532032
4,674,0,0,8766,15156,0.001,0,196582240256
4,269,0,0,17578,4069,0.004,0,205206040576
4,63,0,0,5476,5977,0.001,0,211462283264
4,63,0,0,5894,5293,0,0,84521512960
4,103,0,0,13420,20875,0,0,168643010560
4,676,0,1,8478,15964,0,0,168023175168
4,553,0,0,7528,16592,0,0,168238546944
4,273,0,0,13936,39038,0.004,0,134975479808
4,213,0,0,15426,21050,0.004,0,140881022976
4,63,0,0,46306,95973,0.001,0.001,221866164224
4,459,0,0,7765,15105,0,0,170640076800
4,163,0,0,6937,24345,0.001,0,169836789760
4,474,0,0,6758,4402,0,0,415405408256
4,702,0,0,8002,17426,0,0,160541642752
4,163,0,0,6684,14802,0.002,0.002,168439066624
4,474,0,0,7111,2875,0,0,459992657920
4,227,0,0,24393,51994,0,0,799165554688
4,63,0,0,8135,5710,0.002,0,199670050816
4,615,0,0,45737,37869,0.001,0,151688744960
4,734,0,0,13339,27871,0,0,113483759616
4,478,0,0,7966,8379,0.015,0,199424598016
4,525,0,0,29836,58034,0,0,338562674688
4,587,0,0,13986,19622,0,0,160444657664
4,222,0,1,27869,61548,0.003,0.027,163120943104
4,256,0,0,22824,38687,0,0,407402438656
4,594,0,0,26097,79395,0,0,168208539648
4,440,0,0,13172,16744,0.001,0,137576886272
4,154,0,0,52464,102575,0.004,0,225788895232
4,256,0,0,13798,20544,0.002,0,159837892608
4,127,0,0,11438,3886,0,0,201543110656
4,273,0,1,51636,60029,0,0.372,151228731392
4,10,0,0,29800,41739,0.001,0,79090208768
4,598,0,0,29017,50432,0.001,0,413585137664
4,691,0,0,32228,28360,0,0,243467726848
4,596,0,0,15075,6513,0,0,154878910464
4,160,0,0,13809,17018,0,0,179274526720
4,207,0,0,12931,28226,0,0,136597282816
4,224,0,0,10921,37692,0.004,0,186454413312
4,80,0,1,14756,8732,0,0,149012045824
4,63,0,0,5446,9496,0.05,0,213778698240
4,596,0,0,11165,26556,0,0,195704893440
4,596,0,1,10545,22872,0.003,0,172305547264
4,63,0,0,7795,4441,0,0,210284785664
4,549,0,0,9477,20670,0,0,164585512960
4,109,0,0,8091,11697,0.003,0,186015162368
4,691,0,0,17069,29918,0.008,0,138895052800
4,596,0,0,8195,7914,0.005,0,164647919616
4,596,0,0,9175,19805,0.001,0,186617688064
4,127,0,0,15814,38562,0,0,111493500928
4,596,0,0,8995,9802,0.003,0,194588180480
4,598,0,0,19367,13226,0,0,838247043072
4,109,0,0,8734,10734,0.002,0,185489911808
4,63,0,0,3760,10762,0,0,203801055232
4,725,0,0,28207,75061,0,0,411991158784
4,596,0,0,10273,6968,0,0,186122743808
4,80,1,1,14072,21567,0.002,0,146564308992
4,109,0,0,5527,17347,0,0,175440101376
4,615,0,0,43264,128037,0.007,0.073,413740781568
4,596,0,0,10154,10704,0.006,0.278,178580410368
4,115,0,0,8791,7768,0,0,207314583552
4,615,0,0,28455,51884,0,0.002,365176762368
4,615,0,0,20518,46588,0.004,0,412691369984
4,222,0,0,13219,29634,0,0,145784877056
4,116,0,0,4110,4177,0.003,0,195350683648
4,80,0,0,6616,14538,0,0,145942306816
4,576,0,0,7881,13888,0,0,165647073280
4,279,0,0,19550,35660,0,0,407126286336
4,615,0,0,21056,31026,0,0,165454499840
4,63,0,0,4070,5540,0.001,0.475,198677393408
4,224,0,0,8695,39678,0.001,0,176471408640
4,116,0,0,4792,3865,0.001,0,196403998720
4,251,0,0,9391,11905,0.005,0,173194502144
4,674,0,0,4277,5287,0,0,165095604224
4,474,0,0,7300,15929,0,0,165049561088
4,63,0,0,9138,39392,0,0,49670524928
4,474,0,0,7101,17773,0,0,150673432576
4,349,0,0,50912,70572,0,0,807091277824
4,619,0,0,8659,27324,0.01,0,36594167808
4,125,0,0,35349,35830,0,0,416820473856
4,440,0,0,19995,73361,0,0,385683894272
4,674,0,0,4420,5161,0,0,49566105600
4,10,0,0,5375,16324,0,0,174813548544
4,160,0,0,10429,18628,0,0,136913293312
4,674,0,0,6824,4368,0.002,0.021,72468004864
4,674,0,1,9749,4789,0,0.131,171149623296
4,474,0,0,5890,17876,0,0,126185181184
4,138,0,0,25755,47722,0,0,377060306944
4,80,0,0,12926,30995,0.001,0,136571334656
4,474,0,0,5827,12045,0,0,111258611712
4,674,0,1,6811,4739,0,0.633,7649525760
4,619,0,0,4584,4913,0,0,206411837440
4,160,0,0,14132,25793,0.006,0.002,121536176128
4,715,0,0,25076,80324,0.004,0.047,156919742464
4,273,0,0,8260,4984,0.003,0.635,198149881856
4,80,0,0,5360,13425,0,0,171829833728
4,160,0,0,30277,70085,0,0.047,354440564736
4,615,0,0,9414,21461,0.003,0,102960504832
4,138,0,0,15259,20841,0.003,0,180751413248
4,497,0,0,4055,5289,0.001,0,206525976576
4,10,0,0,8488,12554,0,0.734,27488112640
4,160,0,0,14059,39034,0,0,144400424960
4,631,0,0,6027,14414,0,0,155556880384
4,160,0,0,14984,24676,0.001,0,167022497792
4,516,0,0,9364,8428,0.005,0,195330170880
4,160,0,0,8196,25301,0,0,98501349376
4,598,0,0,6902,10302,0.013,0,176000987136
4,233,0,0,13446,16418,0.001,0.004,147526979584
4,80,0,0,6296,13248,0,0,159787331584
4,63,0,0,104015,55878,0.001,0.01,136062361600
4,674,0,0,13165,20086,0,0.007,165298556928
4,160,0,0,29112,66486,0,0.008,391180980224
4,674,0,0,6215,4120,0,0,169272836096
4,688,0,0,23026,20147,0.001,0,161495789568
4,63,0,0,5221,4879,0,0,206230061056
4,80,0,0,6773,16268,0,0,397391626240
4,691,0,0,20160,73063,0,0,399076192256
4,222,0,0,39884,54927,0,0,152183201792
4,474,0,0,7118,13571,0,0,172977045504
4,160,0,0,13387,33244,0.002,0,140986961920
4,534,1,0,39891,60536,0,0.007,170840293376
4,65,0,0,23487,68513,0,0,378141908992
4,63,0,0,5202,7218,0,0,212384411648
4,619,0,0,31598,49821,0,0,400713158656
4,109,0,2,4601,8528,0,0,185491218432
4,691,0,0,18150,19685,0.001,0,149979160576
4,109,0,0,3508,8167,0.001,0.004,172627968000
4,317,0,0,20876,70100,0,0,292678979584
4,10,0,0,16597,25732,0.001,0,161420488704
4,691,0,0,19848,31755,0.017,0,164739563520
4,109,0,0,3240,10040,0,0,199549751296
4,691,0,0,21699,22326,0.001,0,119344472064
4,65,0,1,24050,64056,0.001,0.042,379320729600
4,615,0,0,25865,36569,0.001,0,374524022784
4,619,0,0,14012,18616,0,0,118819586048
4,160,0,0,9824,27797,0.002,0,125123989504
4,63,0,0,9842,19191,0,0,175809703936
4,109,0,0,4504,7098,0.001,0,185748492288
4,63,0,0,11537,28778,0,0,152303628288
4,63,0,0,11118,28787,0,0,34718736384
4,706,0,0,35668,55237,0,0,156269813760
4,615,0,0,12206,30774,0.003,0,153767919616
4,615,0,0,31056,48850,0.007,0,411532328960
4,615,0,0,21662,56540,0.001,0,370366652416
4,615,0,0,11250,18865,0.005,0.427,142825533440
4,615,0,0,45996,47493,0.012,0,402190917632
4,615,0,0,54965,28200,0.013,0,399445303296
4,472,0,0,13868,18481,0.001,0,159677054976
4,109,0,0,4641,7070,0,0,180773642240
4,615,0,0,12563,24770,0.004,0,147841961984
4,596,0,0,9674,21785,0.001,0,34676314112
4,472,0,0,13340,22959,0,0,106016309248
4,63,2,0,5059,7509,0.002,0,197142130688
4,576,0,0,5333,13883,0,0,177347366912
4,596,0,0,10828,12939,0.009,0.44,129160249344
4,317,0,0,33751,64680,0,0.016,167959240704
4,80,0,0,8364,18224,0,0,158971985920
4,596,0,0,18335,4976,0.001,0.123,192151719936
4,596,0,0,12967,10505,0.004,0.224,150007996416
4,224,0,0,12578,27504,0.002,0.005,160716611584
4,615,0,0,62259,68753,0.001,0,403121004544
4,615,0,0,26116,58561,0,0,405113499648
4,80,0,0,7541,18881,0.003,0,159978541056
4,596,0,0,11018,9844,0.005,0,47853719552
4,588,0,0,21957,55947,0.001,0,395894583296
4,674,0,0,4976,6694,0,0,148960706560
4,615,0,0,28358,66250,0.002,0,376137728000
4,615,0,0,23155,55102,0,0,392961261568
4,615,0,0,22617,24324,0.003,0,398065188864
4,549,0,0,34167,80730,0,0,160243257344
4,598,0,0,28461,49590,0,0,406956306432
4,576,0,0,15627,51078,0,0,196034400256
4,615,0,0,33206,72960,0,0,352819523584
4,615,0,0,13706,28913,0.002,0,144360017920
4,596,0,0,15554,9328,0.001,0,173455781888
4,576,0,0,23851,45983,0,0,377866145792
4,80,0,0,6242,17819,0,0,176830193664
4,615,0,0,23005,57319,0.003,0,384542326784
4,160,0,0,12236,18820,0.008,0.015,78802513920
4,596,0,0,10066,18734,0,1,20281851904
4,596,0,1,8689,6624,0.007,0.093,156892168192
4,497,0,0,24613,43935,0,0,400878878720
4,596,0,0,9411,13176,0.009,0,196918730752
4,722,0,1,12535,26395,0.002,0,141570416640
4,160,0,0,26713,81526,0,0,396041494528
4,168,0,0,3309,8328,0,0,199870857216
4,160,0,0,23154,66016,0,0.002,355860508672
4,160,0,0,28894,43986,0,0,395683086336
4,151,0,0,6553,15318,0,0,199499526144
4,615,0,0,12166,30354,0.002,0,160351911936
4,598,0,0,18951,4103,0,0,445044285440
4,693,0,0,10983,20790,0.001,0,156557754368
4,10,0,0,9873,18794,0,0.105,40890028032
4,109,0,0,4098,4815,0,0,189678616576
4,615,1,1,23709,36669,0.002,0,403916775424
4,576,0,0,6833,45681,0,0,204846587904
4,160,0,0,41948,70621,0,0,413516754944
4,10,0,0,8927,20144,0,0.133,30701031424
4,478,0,0,7284,23880,0,0,178127704064
4,615,0,0,8702,20473,0.006,0.07,118799335424
4,615,0,0,11309,18113,0.004,0,148482777088
4,691,0,0,12093,13574,0,0,157608718336
4,615,0,0,27525,53605,0.011,0,407472664576
4,269,0,0,7979,11272,0.022,0,0
4,615,0,0,24517,63959,0,0,401419911168
4,615,0,0,13415,16658,0.001,0,95874723840
4,160,0,0,25791,55722,0.001,0.008,383352451072
4,163,0,0,19961,10129,0.001,0,172754817024
4,693,0,0,15287,27963,0.001,0.003,160504283136
4,163,0,0,19720,26378,0.001,0,184865591296
4,615,0,0,18303,28659,0.004,0,131754663936
4,596,0,0,14966,7368,0.004,0,145337094144
4,615,0,0,18008,27595,0.001,0,149287899136
4,576,0,0,13456,30547,0.015,0,128956964864
4,116,0,0,5172,5171,0,0,189132349440
4,615,0,0,22451,76242,0.001,0,369291595776
4,63,0,0,5300,7056,0.005,0,21616271360
4,238,0,0,12919,18344,0,0,161131540480
4,163,0,0,4225,11848,0.001,0.068,194201927680
4,459,0,0,7977,17034,0,0,170147807232
4,596,0,0,18253,69468,0.014,0,143707709440
4,160,0,0,44927,70185,0,0,383585546240
4,160,0,0,31186,46981,0,0,392158265344
4,80,0,1,13806,21585,0.002,0,174902259712
4,160,0,0,28309,97523,0,0,386636173312
4,80,0,0,14833,23890,0.001,0,175508135936
4,160,0,0,24058,41862,0,0,405291995136
4,615,0,0,25583,39244,0,0,318939693056
4,63,0,0,5218,4277,0,0,207082651648
4,702,0,0,4074,5821,0,0,212914102272
4,615,0,0,55162,60598,0.004,0,390810955776
4,222,0,0,21729,69386,0,0,412586033152
4,63,0,0,3783,4552,0,0,206640230400
4,222,0,0,24003,74089,0,0,160273514496
4,160,0,0,27975,56380,0,0,392297140224
4,63,0,0,9252,16196,0.993,0,212002709504
4,248,0,0,14151,10530,0,0,402197315584
4,238,0,0,21553,60523,0,0,411584692224
4,587,0,0,24218,45877,0,0,335285116928
4,10,0,0,8491,12566,0,0.97,11890356224
4,222,0,0,23324,63643,0,0,160006148096
4,63,0,0,4494,4700,0,0,206201970688
4,615,0,0,7939,16945,0,0,115401895936
4,63,0,0,3524,4704,0,0,207900942336
4,615,0,0,42348,46700,0.013,0,403518689280
4,207,0,0,5744,20999,0,0.009,173554839552
4,222,0,0,62693,56530,0,0,411124768768
4,631,0,0,16295,8478,0.001,0,169441292288
4,646,0,0,22166,36658,0,0,421334577152
4,10,0,0,8238,14096,0,0.039,35336699904
4,615,0,0,10166,27275,0.002,0,68989820928
4,351,0,0,4150,4847,0,0,195403669504
4,549,0,0,22642,78875,0,0,159442644992
4,615,0,1,12751,26021,0.001,0,56583520256
4,691,0,0,11413,21717,0,0,144422400000
4,691,0,0,19331,27561,0.002,0.002,40428871680
4,396,0,0,7387,11022,0,0,49320677376
4,691,0,0,18643,39541,0.001,0,154509242368
4,599,0,0,32678,70397,0,0,154397241344
4,702,0,0,9309,19458,0,0,156393738240
4,598,0,0,28323,52758,0,0,402249482240
4,576,0,0,21317,184991,0.006,0,104020455424
4,715,0,0,6733,16101,0.001,0,174783475712
4,596,0,0,4133,10379,0,0,199399940096
4,351,0,0,4312,6368,0.002,0,193180725248
4,691,0,0,19091,32826,0,0,148404801536
4,163,0,0,18810,10283,0,0,183332626432
4,596,0,0,6097,8578,0.002,0,186150391808
4,10,0,0,8473,16344,0,0.177,29310140416
4,10,0,1,14477,9122,0.015,0.013,15216386048
4,203,0,0,4200,5531,0,0,192426954752
4,243,0,0,28419,50065,0,0,410855927808
4,65,0,0,15678,26039,0.001,0,155783909376
4,576,0,0,14587,12738,0,0,30916919296
4,243,0,0,48749,34651,0,0,405319208960
4,80,0,0,16585,30766,0.008,0,56027553792
4,160,0,0,10204,38493,0.006,0.002,102711549952
4,63,0,0,7342,7370,0.001,0,207120244736
4,385,0,0,8594,8004,0,0,134305382400
4,314,0,0,26294,62082,0,0.016,399516180480
4,549,0,0,33486,74030,0,0,417052667904
4,65,0,0,26327,63834,0,0,381202214912
4,474,0,0,7087,32573,0,0,65783721984
4,596,0,0,9679,7095,0.004,0,161317560320
4,163,0,0,6551,25919,0,0,171505995776
4,596,0,0,23298,59344,0,1,2427637760
4,596,0,0,43705,33149,0,1,2598203392
4,459,0,0,32945,10035,0,0,149638025216
4,80,0,0,14665,24977,0,0,154667945984
4,674,0,0,31736,43743,0,0,405134823424
4,596,0,0,14800,10830,0,0.054,19325939712
4,317,0,0,27555,73520,0.001,0,275489456128
4,10,0,0,8888,16796,0,0.532,26036219904
4,576,0,0,25047,25423,0,0,411836932096
4,576,0,1,7457,22816,0,0.017,117932904448
4,459,0,0,7263,16347,0,0,161938386944
4,693,0,1,40392,68062,0,0,399956414464
4,547,0,0,31303,63036,0,0,385372782592
4,470,0,1,26960,45885,0,0,405267218432
4,63,0,0,3417,4597,0,0,15170224128
4,734,0,0,5610,10130,0.002,0,19060674560
4,545,0,0,16464,16618,0,0,100898963456
4,596,0,0,18003,7288,0.007,0.01,80572882944
4,248,0,0,10341,12726,0.041,0,12845830144
4,734,0,0,22539,68252,0,0,409451253760
4,163,0,0,6504,17077,0,0,175220711424
4,516,0,0,70287,92344,0,0,398365376512
4,213,0,0,7949,15102,0,0,100477579264
4,163,0,0,6272,21772,0,0.118,169738113024
4,596,0,0,17685,14761,0,0.024,429385494528
4,470,0,0,62546,54361,0,0.002,419203497984
4,116,0,0,4606,3228,0,0,201470222336
4,10,0,0,8154,17483,0,0.035,55089016832
4,63,0,0,11571,19805,0.004,0,210455064576
4,104,0,0,22243,15565,0.002,0,156020871168
4,458,0,0,13420,10403,0,0,211624136704
4,138,0,0,15344,25699,0.003,0,182261297152
4,160,0,0,9466,21389,0.001,0.199,138283180032
4,596,0,0,11150,47057,0.017,0,84788015104
4,63,0,0,4555,5579,0,0,207117750272
4,246,0,0,40416,21970,0,0,122620932096
4,109,0,0,4578,8808,0.002,0,204189782016
4,674,0,0,6015,5243,0,0,164548837376
4,80,0,0,14793,24434,0,0,117959569408
4,674,0,0,6595,4775,0,0.009,165419192320
4,693,0,0,25438,48623,0,0,163915485184
4,596,0,0,9508,10026,0.005,0,191866650624
4,674,0,0,6147,4530,0,0,164172349440
4,688,0,0,22860,56425,0.001,0,406224322560
4,619,0,0,12808,20604,0.002,0,159826886656
4,63,0,0,8738,12219,0.002,0,82487324672
4,222,0,0,42738,67270,0,0,152398901248
4,545,0,0,13475,23566,0.001,0,153784717312
4,317,0,0,27795,91530,0,0,369496793088
4,596,0,0,10247,8756,0.011,0.134,110202896384
4,715,0,0,35532,81000,0,0,391976198144
4,153,0,0,36077,70857,0,0.011,165682417664
4,692,0,0,14221,24737,0.001,0,149688905728
4,256,0,0,37571,54860,0,0.009,155458179072
4,674,0,0,13796,16389,0.001,0,156856213504
4,80,0,1,12991,29072,0.002,0,55919632384
4,238,0,0,45219,47727,0,0,411985076224
4,725,0,1,39730,83579,0,0.003,161464897536
4,63,0,0,8709,12249,0.006,0,79318196224
4,80,0,0,5978,22424,0,0.042,172827930624
4,109,0,0,9399,5548,0,0,146148384768
4,587,0,0,13656,18827,0,0,148474900480
4,702,0,8,35175,53437,0,0,368861954048
4,693,0,0,37333,57183,0.001,0,349552082944
4,681,0,0,21213,53334,0,0,409075769344
4,249,0,0,8928,9703,0,0,193656250368
4,470,0,0,5158,11112,0.01,0,220364926976
4,10,0,0,8517,15512,0,0.772,32501080064
4,674,0,0,32213,16355,0,0,396530827264
4,80,0,0,12064,17335,0,0,165171490816
4,160,0,0,15662,24207,0.001,0.037,143138516992
4,396,0,0,6828,7569,0,0,43457785856
4,63,0,0,6727,10076,0.009,0,213149626368
4,646,0,0,17806,59948,0,0,401702645760
4,681,0,0,53489,61807,0,0.006,154363748352
4,734,0,0,20576,5480,0.002,0,137206779904
4,83,0,0,18785,18309,0,0,158404771840
4,596,0,0,11932,9100,0.007,0,155874992128
4,160,0,0,25359,46287,0,0,402222428160
4,615,0,0,14874,18253,0.001,0,46594867200
4,116,0,0,3454,3713,0,0,197227393024
4,160,0,0,25174,38946,0,0,404741869568
4,596,0,0,9374,12299,0,0,80035074048
4,674,0,0,4538,4135,0,0,165306548224
4,207,0,0,67118,65980,0,0.02,120199802880
4,258,0,0,15188,19679,0.009,0,455337811968
4,56,0,0,8153,13267,0,0,166292144128
4,125,0,0,24545,60296,0,0,418563493888
4,596,0,0,12284,9072,0.159,0,199696818176
4,566,0,1,23387,70751,0,0.136,160730570752
4,545,0,0,13280,29886,0.002,0,178844884992
4,674,0,0,26189,57233,0.001,0,390595837952
4,726,0,0,34430,103664,0,0,414722981888
4,691,0,0,33690,68911,0.001,0.016,47917989888
4,596,0,1,8595,8109,0.145,0,204694544384
4,160,0,0,27167,61290,0,0,387177922560
4,458,0,0,8164,7128,0.003,0,207863320576
4,674,0,0,4779,5287,0,0,177965498368
4,63,0,0,4800,4091,0,0.035,208661110784
4,163,0,0,5878,13062,0,0.002,169984405504
4,674,0,0,18218,48830,0,0,223323795456
4,654,0,0,43207,41024,0,0,412375724032
4,163,0,0,6123,24124,0,0,176442675200
4,722,0,0,30750,41942,0,0,158250156032
4,116,0,0,4098,5704,0.001,0,187174891520
4,120,0,0,33163,19274,0,0,388741623808
4,576,0,0,22228,191140,0.004,0,100226531328
4,125,0,0,34562,31344,0,0,230406914048
4,470,0,0,23300,83629,0,0,406738882560
4,138,0,0,12706,24241,0.001,0,179659784192
4,222,0,0,35379,64863,0,0.004,165030785024
4,576,0,0,13458,22296,0,0,183983271936
4,459,0,0,13555,22079,0,0,111130558464
4,10,0,0,8733,17874,0,0.032,39414747136
4,587,0,0,13576,18824,0.001,0,156415811584
4,273,0,0,9088,8340,0.001,0,191004446720
4,436,0,0,32788,38104,0.001,0.284,143975092224
4,56,0,0,27304,72459,0,0,170405834752
4,10,0,0,13392,6850,0.002,0,187548061696
4,587,0,0,7078,16306,0,0,170827481088
4,587,0,0,28343,67956,0,0,388374708224
4,459,0,0,6823,15269,0,0,169650712576
4,115,0,0,3810,5855,0,0,192227876864
4,207,1,1,17403,8113,0.074,0,126701371392
4,65,0,1,15772,82056,0.005,0,412696694784
4,458,0,0,3862,5313,0,0,216491229184
4,163,0,0,6768,15545,0.001,0.009,177164972032
4,233,0,0,24919,24157,0,0,395977297920
4,80,0,0,15196,21451,0.003,0,142812725248
4,458,0,0,3936,7150,0,0,217335541760
4,547,0,0,19636,60810,0.001,0,414599610368
4,80,0,0,44912,66979,0,0.009,151504285696
4,222,0,0,28230,76033,0,0,142765436928
4,80,0,0,31854,75426,0,0,137855676416
4,109,0,0,80368,71175,0,0.84,385684975616
4,722,0,0,25605,61690,0,0.129,164872773632
